timestamp,sensor_id,temperature_c,cell_position_row,cell_position_col
2026-03-18 09:16:40,T05,36.7,2,2
2026-03-18 09:16:50,T05,36.4,2,2
2026-03-18 09:17:00,T05,36.5,2,2
2026-03-18 09:17:10,T05,36.6,2,2
2026-03-18 09:17:20,T05,36.7,2,2
2026-03-18 09:17:30,T05,36.5,2,2
2026-03-18 09:17:40,T05,36.6,2,2
2026-03-18 09:17:50,T05,36.8,2,2
2026-03-18 09:18:00,T05,36.5,2,2
2026-03-18 09:18:10,T05,36.5,2,2
2026-03-18 09:18:20,T05,36.6,2,2
2026-03-18 09:18:30,T05,36.6,2,2
2026-03-18 09:18:40,T05,36.7,2,2
2026-03-18 09:18:50,T05,36.7,2,2
2026-03-18 09:19:00,T05,36.6,2,2
2026-03-18 09:19:10,T05,36.8,2,2
2026-03-18 09:19:20,T05,36.7,2,2
2026-03-18 09:19:30,T05,36.8,2,2
2026-03-18 09:19:40,T05,36.7,2,2
2026-03-18 09:19:50,T05,36.7,2,2
2026-03-18 09:00:00,T06,25.9,2,3
2026-03-18 09:00:10,T06,26.2,2,3
2026-03-18 09:00:20,T06,26.4,2,3
2026-03-18 09:00:30,T06,26.9,2,3
2026-03-18 09:00:40,T06,27.0,2,3
2026-03-18 09:00:50,T06,27.4,2,3
2026-03-18 09:01:00,T06,27.5,2,3
2026-03-18 09:01:10,T06,28.0,2,3
2026-03-18 09:01:20,T06,28.1,2,3
2026-03-18 09:01:30,T06,28.3,2,3
2026-03-18 09:01:40,T06,28.7,2,3
2026-03-18 09:01:50,T06,28.9,2,3
2026-03-18 09:02:00,T06,29.1,2,3
2026-03-18 09:02:10,T06,29.5,2,3
2026-03-18 09:02:20,T06,29.6,2,3
2026-03-18 09:02:30,T06,29.8,2,3
2026-03-18 09:02:40,T06,30.0,2,3
2026-03-18 09:02:50,T06,30.2,2,3
2026-03-18 09:03:00,T06,30.4,2,3
2026-03-18 09:03:10,T06,30.5,2,3
2026-03-18 09:03:20,T06,30.7,2,3
2026-03-18 09:03:30,T06,31.1,2,3
2026-03-18 09:03:40,T06,31.0,2,3
2026-03-18 09:03:50,T06,31.1,2,3
2026-03-18 09:04:00,T06,31.6,2,3
2026-03-18 09:04:10,T06,31.8,2,3
2026-03-18 09:04:20,T06,31.7,2,3
2026-03-18 09:04:30,T06,31.8,2,3
2026-03-18 09:04:40,T06,32.0,2,3
2026-03-18 09:04:50,T06,32.2,2,3
2026-03-18 09:05:00,T06,32.3,2,3
2026-03-18 09:05:10,T06,32.4,2,3
2026-03-18 09:05:20,T06,32.6,2,3
2026-03-18 09:05:30,T06,32.8,2,3
2026-03-18 09:05:40,T06,32.7,2,3
2026-03-18 09:05:50,T06,33.0,2,3
2026-03-18 09:06:00,T06,33.2,2,3
2026-03-18 09:06:10,T06,33.2,2,3
2026-03-18 09:06:20,T06,33.3,2,3
2026-03-18 09:06:30,T06,33.4,2,3
2026-03-18 09:06:40,T06,33.5,2,3
2026-03-18 09:06:50,T06,33.4,2,3
2026-03-18 09:07:00,T06,33.7,2,3
2026-03-18 09:07:10,T06,33.7,2,3
2026-03-18 09:07:20,T06,34.0,2,3
2026-03-18 09:07:30,T06,33.9,2,3
2026-03-18 09:07:40,T06,34.2,2,3
2026-03-18 09:07:50,T06,34.0,2,3
2026-03-18 09:08:00,T06,34.2,2,3
2026-03-18 09:08:10,T06,34.3,2,3
2026-03-18 09:08:20,T06,34.3,2,3
2026-03-18 09:08:30,T06,34.4,2,3
2026-03-18 09:08:40,T06,34.6,2,3
2026-03-18 09:08:50,T06,34.5,2,3
2026-03-18 09:09:00,T06,34.5,2,3
2026-03-18 09:09:10,T06,34.7,2,3
2026-03-18 09:09:20,T06,34.7,2,3
2026-03-18 09:09:30,T06,34.8,2,3
2026-03-18 09:09:40,T06,34.9,2,3
2026-03-18 09:09:50,T06,34.8,2,3
2026-03-18 09:10:00,T06,34.9,2,3
2026-03-18 09:10:10,T06,35.1,2,3
2026-03-18 09:10:20,T06,35.1,2,3
2026-03-18 09:10:30,T06,35.0,2,3
2026-03-18 09:10:40,T06,35.3,2,3
2026-03-18 09:10:50,T06,35.3,2,3
2026-03-18 09:11:00,T06,35.2,2,3
2026-03-18 09:11:10,T06,35.2,2,3
2026-03-18 09:11:20,T06,35.5,2,3
2026-03-18 09:11:30,T06,35.5,2,3
2026-03-18 09:11:40,T06,35.7,2,3
2026-03-18 09:11:50,T06,35.6,2,3
2026-03-18 09:12:00,T06,35.6,2,3
2026-03-18 09:12:10,T06,35.6,2,3
2026-03-18 09:12:20,T06,35.7,2,3
2026-03-18 09:12:30,T06,35.7,2,3
2026-03-18 09:12:40,T06,35.8,2,3
2026-03-18 09:12:50,T06,35.7,2,3
2026-03-18 09:13:00,T06,35.7,2,3
2026-03-18 09:13:10,T06,35.8,2,3
2026-03-18 09:13:20,T06,35.9,2,3
2026-03-18 09:13:30,T06,36.0,2,3
2026-03-18 09:13:40,T06,35.9,2,3
2026-03-18 09:13:50,T06,35.9,2,3
2026-03-18 09:14:00,T06,36.0,2,3
2026-03-18 09:14:10,T06,36.0,2,3
2026-03-18 09:14:20,T06,36.1,2,3
2026-03-18 09:14:30,T06,35.8,2,3
2026-03-18 09:14:40,T06,36.0,2,3
2026-03-18 09:14:50,T06,36.0,2,3
2026-03-18 09:15:00,T06,35.9,2,3
2026-03-18 09:15:10,T06,36.0,2,3
2026-03-18 09:15:20,T06,36.1,2,3
2026-03-18 09:15:30,T06,36.2,2,3
2026-03-18 09:15:40,T06,36.3,2,3
2026-03-18 09:15:50,T06,36.2,2,3
2026-03-18 09:16:00,T06,36.1,2,3
2026-03-18 09:16:10,T06,36.2,2,3
2026-03-18 09:16:20,T06,36.3,2,3
2026-03-18 09:16:30,T06,36.2,2,3
2026-03-18 09:16:40,T06,36.2,2,3
2026-03-18 09:16:50,T06,36.4,2,3
2026-03-18 09:17:00,T06,36.3,2,3
2026-03-18 09:17:10,T06,36.4,2,3
2026-03-18 09:17:20,T06,36.4,2,3
2026-03-18 09:17:30,T06,36.4,2,3
2026-03-18 09:17:40,T06,36.3,2,3
2026-03-18 09:17:50,T06,36.4,2,3
2026-03-18 09:18:00,T06,36.4,2,3
2026-03-18 09:18:10,T06,36.3,2,3
2026-03-18 09:18:20,T06,36.3,2,3
2026-03-18 09:18:30,T06,36.5,2,3
2026-03-18 09:18:40,T06,36.4,2,3
2026-03-18 09:18:50,T06,36.4,2,3
2026-03-18 09:19:00,T06,36.5,2,3
2026-03-18 09:19:10,T06,36.6,2,3
2026-03-18 09:19:20,T06,36.3,2,3
2026-03-18 09:19:30,T06,36.4,2,3
2026-03-18 09:19:40,T06,36.5,2,3
2026-03-18 09:19:50,T06,36.7,2,3
2026-03-18 09:00:00,T07,26.7,3,1
2026-03-18 09:00:10,T07,26.9,3,1
2026-03-18 09:00:20,T07,27.2,3,1
2026-03-18 09:00:30,T07,27.6,3,1
2026-03-18 09:00:40,T07,27.9,3,1
2026-03-18 09:00:50,T07,28.2,3,1
2026-03-18 09:01:00,T07,28.4,3,1
2026-03-18 09:01:10,T07,28.7,3,1
2026-03-18 09:01:20,T07,29.0,3,1
2026-03-18 09:01:30,T07,29.3,3,1
2026-03-18 09:01:40,T07,29.5,3,1
2026-03-18 09:01:50,T07,29.6,3,1
2026-03-18 09:02:00,T07,29.7,3,1
2026-03-18 09:02:10,T07,30.2,3,1
2026-03-18 09:02:20,T07,30.5,3,1
2026-03-18 09:02:30,T07,30.5,3,1
2026-03-18 09:02:40,T07,30.6,3,1
2026-03-18 09:02:50,T07,31.0,3,1
2026-03-18 09:03:00,T07,31.2,3,1
2026-03-18 09:03:10,T07,31.5,3,1
2026-03-18 09:03:20,T07,31.6,3,1
2026-03-18 09:03:30,T07,31.7,3,1
2026-03-18 09:03:40,T07,31.8,3,1
2026-03-18 09:03:50,T07,32.1,3,1
2026-03-18 09:04:00,T07,32.2,3,1
2026-03-18 09:04:10,T07,32.3,3,1
2026-03-18 09:04:20,T07,32.7,3,1
2026-03-18 09:04:30,T07,32.8,3,1
2026-03-18 09:04:40,T07,32.9,3,1
2026-03-18 09:04:50,T07,32.9,3,1
2026-03-18 09:05:00,T07,33.2,3,1
2026-03-18 09:05:10,T07,33.3,3,1
2026-03-18 09:05:20,T07,33.4,3,1
2026-03-18 09:05:30,T07,33.6,3,1
2026-03-18 09:05:40,T07,33.6,3,1
2026-03-18 09:05:50,T07,33.8,3,1
2026-03-18 09:06:00,T07,33.9,3,1
2026-03-18 09:06:10,T07,34.0,3,1
2026-03-18 09:06:20,T07,33.9,3,1
2026-03-18 09:06:30,T07,34.2,3,1
2026-03-18 09:06:40,T07,34.2,3,1
2026-03-18 09:06:50,T07,34.2,3,1
2026-03-18 09:07:00,T07,34.6,3,1
2026-03-18 09:07:10,T07,34.7,3,1
2026-03-18 09:07:20,T07,34.7,3,1
2026-03-18 09:07:30,T07,34.7,3,1
2026-03-18 09:07:40,T07,34.9,3,1
2026-03-18 09:07:50,T07,34.9,3,1
2026-03-18 09:08:00,T07,35.0,3,1
2026-03-18 09:08:10,T07,35.0,3,1
2026-03-18 09:08:20,T07,35.1,3,1
2026-03-18 09:08:30,T07,35.2,3,1
2026-03-18 09:08:40,T07,35.2,3,1
2026-03-18 09:08:50,T07,35.3,3,1
2026-03-18 09:09:00,T07,35.4,3,1
2026-03-18 09:09:10,T07,35.6,3,1
2026-03-18 09:09:20,T07,35.6,3,1
2026-03-18 09:09:30,T07,35.6,3,1
2026-03-18 09:09:40,T07,35.7,3,1
2026-03-18 09:09:50,T07,35.7,3,1
2026-03-18 09:10:00,T07,35.7,3,1
2026-03-18 09:10:10,T07,35.7,3,1
2026-03-18 09:10:20,T07,35.9,3,1
2026-03-18 09:10:30,T07,35.9,3,1
2026-03-18 09:10:40,T07,35.9,3,1
2026-03-18 09:10:50,T07,36.1,3,1
2026-03-18 09:11:00,T07,36.1,3,1
2026-03-18 09:11:10,T07,36.0,3,1
2026-03-18 09:11:20,T07,36.1,3,1
2026-03-18 09:11:30,T07,36.3,3,1
2026-03-18 09:11:40,T07,36.3,3,1
2026-03-18 09:11:50,T07,36.4,3,1
2026-03-18 09:12:00,T07,36.3,3,1
2026-03-18 09:12:10,T07,36.3,3,1
2026-03-18 09:12:20,T07,36.3,3,1
2026-03-18 09:12:30,T07,36.5,3,1
2026-03-18 09:12:40,T07,36.5,3,1
2026-03-18 09:12:50,T07,36.6,3,1
2026-03-18 09:13:00,T07,36.6,3,1
2026-03-18 09:13:10,T07,36.6,3,1
2026-03-18 09:13:20,T07,36.5,3,1
2026-03-18 09:13:30,T07,36.6,3,1
2026-03-18 09:13:40,T07,36.7,3,1
2026-03-18 09:13:50,T07,36.7,3,1
2026-03-18 09:14:00,T07,36.7,3,1
2026-03-18 09:14:10,T07,36.8,3,1
2026-03-18 09:14:20,T07,36.7,3,1
2026-03-18 09:14:30,T07,36.7,3,1
2026-03-18 09:14:40,T07,36.8,3,1
2026-03-18 09:14:50,T07,36.8,3,1
2026-03-18 09:15:00,T07,36.9,3,1
2026-03-18 09:15:10,T07,36.9,3,1
2026-03-18 09:15:20,T07,36.8,3,1
2026-03-18 09:15:30,T07,36.9,3,1
2026-03-18 09:15:40,T07,37.1,3,1
2026-03-18 09:15:50,T07,36.9,3,1
2026-03-18 09:16:00,T07,36.8,3,1
2026-03-18 09:16:10,T07,36.9,3,1
2026-03-18 09:16:20,T07,37.0,3,1
2026-03-18 09:16:30,T07,37.0,3,1
2026-03-18 09:16:40,T07,37.1,3,1
2026-03-18 09:16:50,T07,37.2,3,1
2026-03-18 09:17:00,T07,36.9,3,1
2026-03-18 09:17:10,T07,37.1,3,1
2026-03-18 09:17:20,T07,37.3,3,1
2026-03-18 09:17:30,T07,37.1,3,1
2026-03-18 09:17:40,T07,37.1,3,1
2026-03-18 09:17:50,T07,37.1,3,1
2026-03-18 09:18:00,T07,37.1,3,1
2026-03-18 09:18:10,T07,37.2,3,1
2026-03-18 09:18:20,T07,37.3,3,1
2026-03-18 09:18:30,T07,37.4,3,1
2026-03-18 09:18:40,T07,37.2,3,1
2026-03-18 09:18:50,T07,37.4,3,1
2026-03-18 09:19:00,T07,37.3,3,1
2026-03-18 09:19:10,T07,37.4,3,1
2026-03-18 09:19:20,T07,37.3,3,1
2026-03-18 09:19:30,T07,37.3,3,1
2026-03-18 09:19:40,T07,37.3,3,1
2026-03-18 09:19:50,T07,37.6,3,1
2026-03-18 09:00:00,T08,27.0,3,2
2026-03-18 09:00:10,T08,27.4,3,2
2026-03-18 09:00:20,T08,27.6,3,2
2026-03-18 09:00:30,T08,27.9,3,2
2026-03-18 09:00:40,T08,28.3,3,2
2026-03-18 09:00:50,T08,28.5,3,2
2026-03-18 09:01:00,T08,28.8,3,2
2026-03-18 09:01:10,T08,29.1,3,2
2026-03-18 09:01:20,T08,29.4,3,2
2026-03-18 09:01:30,T08,29.6,3,2
2026-03-18 09:01:40,T08,29.7,3,2
2026-03-18 09:01:50,T08,30.1,3,2
2026-03-18 09:02:00,T08,30.2,3,2
2026-03-18 09:02:10,T08,30.4,3,2
2026-03-18 09:02:20,T08,30.7,3,2
2026-03-18 09:02:30,T08,31.0,3,2
2026-03-18 09:02:40,T08,31.1,3,2
2026-03-18 09:02:50,T08,31.4,3,2
2026-03-18 09:03:00,T08,31.4,3,2
2026-03-18 09:03:10,T08,31.7,3,2
2026-03-18 09:03:20,T08,31.9,3,2
2026-03-18 09:03:30,T08,32.1,3,2
2026-03-18 09:03:40,T08,32.3,3,2
2026-03-18 09:03:50,T08,32.4,3,2
2026-03-18 09:04:00,T08,32.7,3,2
2026-03-18 09:04:10,T08,32.8,3,2
2026-03-18 09:04:20,T08,32.8,3,2
2026-03-18 09:04:30,T08,32.9,3,2
2026-03-18 09:04:40,T08,33.2,3,2
2026-03-18 09:04:50,T08,33.3,3,2
2026-03-18 09:05:00,T08,33.5,3,2
2026-03-18 09:05:10,T08,33.6,3,2
2026-03-18 09:05:20,T08,33.8,3,2
2026-03-18 09:05:30,T08,33.9,3,2
2026-03-18 09:05:40,T08,33.9,3,2
2026-03-18 09:05:50,T08,34.0,3,2
2026-03-18 09:06:00,T08,34.1,3,2
2026-03-18 09:06:10,T08,34.3,3,2
2026-03-18 09:06:20,T08,34.5,3,2
2026-03-18 09:06:30,T08,34.5,3,2
2026-03-18 09:06:40,T08,34.4,3,2
2026-03-18 09:06:50,T08,34.6,3,2
2026-03-18 09:07:00,T08,34.8,3,2
2026-03-18 09:07:10,T08,34.9,3,2
2026-03-18 09:07:20,T08,35.0,3,2
2026-03-18 09:07:30,T08,35.1,3,2
2026-03-18 09:07:40,T08,35.2,3,2
2026-03-18 09:07:50,T08,35.4,3,2
2026-03-18 09:08:00,T08,35.3,3,2
2026-03-18 09:08:10,T08,35.4,3,2
2026-03-18 09:08:20,T08,35.5,3,2
2026-03-18 09:08:30,T08,35.5,3,2
2026-03-18 09:08:40,T08,35.7,3,2
2026-03-18 09:08:50,T08,35.7,3,2
2026-03-18 09:09:00,T08,35.8,3,2
2026-03-18 09:09:10,T08,36.0,3,2
2026-03-18 09:09:20,T08,35.9,3,2
2026-03-18 09:09:30,T08,36.1,3,2
2026-03-18 09:09:40,T08,36.0,3,2
2026-03-18 09:09:50,T08,36.0,3,2
2026-03-18 09:10:00,T08,36.1,3,2
2026-03-18 09:10:10,T08,36.1,3,2
2026-03-18 09:10:20,T08,36.2,3,2
2026-03-18 09:10:30,T08,36.3,3,2
2026-03-18 09:10:40,T08,36.4,3,2
2026-03-18 09:10:50,T08,36.4,3,2
2026-03-18 09:11:00,T08,36.5,3,2
2026-03-18 09:11:10,T08,36.6,3,2
2026-03-18 09:11:20,T08,36.7,3,2
2026-03-18 09:11:30,T08,36.6,3,2
2026-03-18 09:11:40,T08,36.7,3,2
2026-03-18 09:11:50,T08,36.5,3,2
2026-03-18 09:12:00,T08,36.7,3,2
2026-03-18 09:12:10,T08,36.7,3,2
2026-03-18 09:12:20,T08,36.8,3,2
2026-03-18 09:12:30,T08,36.8,3,2
2026-03-18 09:12:40,T08,36.8,3,2
2026-03-18 09:12:50,T08,37.0,3,2
2026-03-18 09:13:00,T08,36.9,3,2
2026-03-18 09:13:10,T08,37.0,3,2
2026-03-18 09:13:20,T08,37.0,3,2
2026-03-18 09:13:30,T08,37.0,3,2
2026-03-18 09:13:40,T08,37.0,3,2
2026-03-18 09:13:50,T08,37.1,3,2
2026-03-18 09:14:00,T08,37.2,3,2
2026-03-18 09:14:10,T08,37.3,3,2
2026-03-18 09:14:20,T08,37.2,3,2
2026-03-18 09:14:30,T08,37.2,3,2
2026-03-18 09:14:40,T08,37.1,3,2
2026-03-18 09:14:50,T08,37.2,3,2
2026-03-18 09:15:00,T08,37.3,3,2
2026-03-18 09:15:10,T08,37.3,3,2
2026-03-18 09:15:20,T08,37.3,3,2
2026-03-18 09:15:30,T08,37.4,3,2
2026-03-18 09:15:40,T08,37.4,3,2
2026-03-18 09:15:50,T08,37.5,3,2
2026-03-18 09:16:00,T08,37.4,3,2
2026-03-18 09:16:10,T08,37.4,3,2
2026-03-18 09:16:20,T08,37.4,3,2
2026-03-18 09:16:30,T08,37.2,3,2
2026-03-18 09:16:40,T08,37.5,3,2
2026-03-18 09:16:50,T08,37.2,3,2
2026-03-18 09:17:00,T08,37.3,3,2
2026-03-18 09:17:10,T08,37.5,3,2
2026-03-18 09:17:20,T08,37.5,3,2
2026-03-18 09:17:30,T08,37.4,3,2
2026-03-18 09:17:40,T08,37.5,3,2
2026-03-18 09:17:50,T08,37.7,3,2
2026-03-18 09:18:00,T08,37.5,3,2
2026-03-18 09:18:10,T08,37.8,3,2
2026-03-18 09:18:20,T08,37.6,3,2
2026-03-18 09:18:30,T08,37.6,3,2
2026-03-18 09:18:40,T08,37.7,3,2
2026-03-18 09:18:50,T08,37.6,3,2
2026-03-18 09:19:00,T08,37.6,3,2
2026-03-18 09:19:10,T08,37.6,3,2
2026-03-18 09:19:20,T08,37.7,3,2
2026-03-18 09:19:30,T08,37.6,3,2
2026-03-18 09:19:40,T08,37.7,3,2
2026-03-18 09:19:50,T08,37.6,3,2
2026-03-18 09:00:00,T09,26.7,3,3
2026-03-18 09:00:10,T09,27.0,3,3
2026-03-18 09:00:20,T09,27.4,3,3
2026-03-18 09:00:30,T09,27.7,3,3
2026-03-18 09:00:40,T09,28.0,3,3
2026-03-18 09:00:50,T09,28.2,3,3
2026-03-18 09:01:00,T09,28.4,3,3
2026-03-18 09:01:10,T09,28.9,3,3
2026-03-18 09:01:20,T09,29.0,3,3
2026-03-18 09:01:30,T09,29.2,3,3
2026-03-18 09:01:40,T09,29.6,3,3
2026-03-18 09:01:50,T09,29.8,3,3
2026-03-18 09:02:00,T09,29.9,3,3
2026-03-18 09:02:10,T09,30.3,3,3
2026-03-18 09:02:20,T09,30.5,3,3
2026-03-18 09:02:30,T09,30.7,3,3
2026-03-18 09:02:40,T09,30.9,3,3
2026-03-18 09:02:50,T09,31.0,3,3
2026-03-18 09:03:00,T09,31.3,3,3
2026-03-18 09:03:10,T09,31.4,3,3
2026-03-18 09:03:20,T09,31.6,3,3
2026-03-18 09:03:30,T09,31.9,3,3
2026-03-18 09:03:40,T09,32.1,3,3
2026-03-18 09:03:50,T09,32.3,3,3
2026-03-18 09:04:00,T09,32.4,3,3
2026-03-18 09:04:10,T09,32.5,3,3
2026-03-18 09:04:20,T09,32.6,3,3
2026-03-18 09:04:30,T09,32.8,3,3
2026-03-18 09:04:40,T09,32.9,3,3
2026-03-18 09:04:50,T09,33.1,3,3
2026-03-18 09:05:00,T09,33.3,3,3
2026-03-18 09:05:10,T09,33.3,3,3
2026-03-18 09:05:20,T09,33.4,3,3
2026-03-18 09:05:30,T09,33.5,3,3
2026-03-18 09:05:40,T09,33.7,3,3
2026-03-18 09:05:50,T09,33.8,3,3
2026-03-18 09:06:00,T09,34.0,3,3
2026-03-18 09:06:10,T09,34.1,3,3
2026-03-18 09:06:20,T09,34.1,3,3
2026-03-18 09:06:30,T09,34.3,3,3
2026-03-18 09:06:40,T09,34.4,3,3
2026-03-18 09:06:50,T09,34.3,3,3
2026-03-18 09:07:00,T09,34.7,3,3
2026-03-18 09:07:10,T09,34.6,3,3
2026-03-18 09:07:20,T09,34.6,3,3
2026-03-18 09:07:30,T09,34.7,3,3
2026-03-18 09:07:40,T09,34.8,3,3
2026-03-18 09:07:50,T09,35.0,3,3
2026-03-18 09:08:00,T09,35.0,3,3
2026-03-18 09:08:10,T09,35.1,3,3
2026-03-18 09:08:20,T09,35.3,3,3
2026-03-18 09:08:30,T09,35.3,3,3
2026-03-18 09:08:40,T09,35.4,3,3
2026-03-18 09:08:50,T09,35.5,3,3
2026-03-18 09:09:00,T09,35.5,3,3
2026-03-18 09:09:10,T09,35.4,3,3
2026-03-18 09:09:20,T09,35.6,3,3
2026-03-18 09:09:30,T09,35.5,3,3
2026-03-18 09:09:40,T09,35.7,3,3
2026-03-18 09:09:50,T09,35.8,3,3
2026-03-18 09:10:00,T09,35.9,3,3
2026-03-18 09:10:10,T09,36.0,3,3
2026-03-18 09:10:20,T09,36.0,3,3
2026-03-18 09:10:30,T09,36.0,3,3
2026-03-18 09:10:40,T09,36.1,3,3
2026-03-18 09:10:50,T09,36.1,3,3
2026-03-18 09:11:00,T09,36.2,3,3
2026-03-18 09:11:10,T09,36.3,3,3
2026-03-18 09:11:20,T09,36.2,3,3
2026-03-18 09:11:30,T09,36.4,3,3
2026-03-18 09:11:40,T09,36.4,3,3
2026-03-18 09:11:50,T09,36.3,3,3
2026-03-18 09:12:00,T09,36.5,3,3
2026-03-18 09:12:10,T09,36.5,3,3
2026-03-18 09:12:20,T09,36.5,3,3
2026-03-18 09:12:30,T09,36.5,3,3
2026-03-18 09:12:40,T09,36.5,3,3
2026-03-18 09:12:50,T09,36.6,3,3
2026-03-18 09:13:00,T09,36.7,3,3
2026-03-18 09:13:10,T09,36.6,3,3
2026-03-18 09:13:20,T09,36.7,3,3
2026-03-18 09:13:30,T09,36.6,3,3
2026-03-18 09:13:40,T09,36.7,3,3
2026-03-18 09:13:50,T09,36.8,3,3
2026-03-18 09:14:00,T09,37.0,3,3
2026-03-18 09:14:10,T09,36.7,3,3
2026-03-18 09:14:20,T09,37.0,3,3
2026-03-18 09:14:30,T09,36.9,3,3
2026-03-18 09:14:40,T09,36.9,3,3
2026-03-18 09:14:50,T09,36.9,3,3
2026-03-18 09:15:00,T09,37.0,3,3
2026-03-18 09:15:10,T09,37.0,3,3
2026-03-18 09:15:20,T09,37.1,3,3
2026-03-18 09:15:30,T09,37.0,3,3
2026-03-18 09:15:40,T09,37.1,3,3
2026-03-18 09:15:50,T09,37.0,3,3
2026-03-18 09:16:00,T09,37.1,3,3
2026-03-18 09:16:10,T09,37.0,3,3
2026-03-18 09:16:20,T09,37.2,3,3
2026-03-18 09:16:30,T09,37.3,3,3
2026-03-18 09:16:40,T09,37.2,3,3
2026-03-18 09:16:50,T09,37.2,3,3
2026-03-18 09:17:00,T09,37.1,3,3
2026-03-18 09:17:10,T09,37.2,3,3
2026-03-18 09:17:20,T09,37.1,3,3
2026-03-18 09:17:30,T09,37.2,3,3
2026-03-18 09:17:40,T09,37.3,3,3
2026-03-18 09:17:50,T09,37.4,3,3
2026-03-18 09:18:00,T09,37.5,3,3
2026-03-18 09:18:10,T09,37.2,3,3
2026-03-18 09:18:20,T09,37.4,3,3
2026-03-18 09:18:30,T09,37.3,3,3
2026-03-18 09:18:40,T09,37.3,3,3
2026-03-18 09:18:50,T09,37.4,3,3
2026-03-18 09:19:00,T09,37.4,3,3
2026-03-18 09:19:10,T09,37.4,3,3
2026-03-18 09:19:20,T09,37.3,3,3
2026-03-18 09:19:30,T09,37.3,3,3
2026-03-18 09:19:40,T09,37.3,3,3
2026-03-18 09:19:50,T09,37.5,3,3
2026-03-18 09:00:00,T10,27.4,4,1
2026-03-18 09:00:10,T10,27.8,4,1
2026-03-18 09:00:20,T10,28.2,4,1
2026-03-18 09:00:30,T10,28.4,4,1
2026-03-18 09:00:40,T10,28.6,4,1
2026-03-18 09:00:50,T10,29.1,4,1
2026-03-18 09:01:00,T10,29.4,4,1
2026-03-18 09:01:10,T10,29.5,4,1
2026-03-18 09:01:20,T10,29.8,4,1
2026-03-18 09:01:30,T10,30.1,4,1
2026-03-18 09:01:40,T10,30.4,4,1
2026-03-18 09:01:50,T10,30.5,4,1
2026-03-18 09:02:00,T10,30.8,4,1
2026-03-18 09:02:10,T10,31.0,4,1
2026-03-18 09:02:20,T10,31.1,4,1
2026-03-18 09:02:30,T10,31.4,4,1
2026-03-18 09:02:40,T10,31.5,4,1
2026-03-18 09:02:50,T10,31.7,4,1
2026-03-18 09:03:00,T10,32.1,4,1
2026-03-18 09:03:10,T10,32.2,4,1
2026-03-18 09:03:20,T10,32.5,4,1
2026-03-18 09:03:30,T10,32.5,4,1
2026-03-18 09:03:40,T10,32.6,4,1
2026-03-18 09:03:50,T10,32.8,4,1
2026-03-18 09:04:00,T10,33.0,4,1
2026-03-18 09:04:10,T10,33.2,4,1
2026-03-18 09:04:20,T10,33.4,4,1
2026-03-18 09:04:30,T10,33.5,4,1
2026-03-18 09:04:40,T10,33.7,4,1
2026-03-18 09:04:50,T10,33.7,4,1
2026-03-18 09:05:00,T10,33.9,4,1
2026-03-18 09:05:10,T10,34.0,4,1
2026-03-18 09:05:20,T10,34.1,4,1
2026-03-18 09:05:30,T10,34.3,4,1
2026-03-18 09:05:40,T10,34.4,4,1
2026-03-18 09:05:50,T10,34.5,4,1
2026-03-18 09:06:00,T10,34.8,4,1
2026-03-18 09:06:10,T10,34.7,4,1
2026-03-18 09:06:20,T10,34.8,4,1
2026-03-18 09:06:30,T10,34.8,4,1
2026-03-18 09:06:40,T10,35.0,4,1
2026-03-18 09:06:50,T10,35.1,4,1
2026-03-18 09:07:00,T10,35.2,4,1
2026-03-18 09:07:10,T10,35.5,4,1
2026-03-18 09:07:20,T10,35.4,4,1
2026-03-18 09:07:30,T10,35.6,4,1
2026-03-18 09:07:40,T10,35.6,4,1
2026-03-18 09:07:50,T10,35.7,4,1
2026-03-18 09:08:00,T10,35.8,4,1
2026-03-18 09:08:10,T10,35.9,4,1
2026-03-18 09:08:20,T10,36.1,4,1
2026-03-18 09:08:30,T10,35.8,4,1
2026-03-18 09:08:40,T10,35.9,4,1
2026-03-18 09:08:50,T10,36.1,4,1
2026-03-18 09:09:00,T10,36.2,4,1
2026-03-18 09:09:10,T10,36.3,4,1
2026-03-18 09:09:20,T10,36.4,4,1
2026-03-18 09:09:30,T10,36.4,4,1
2026-03-18 09:09:40,T10,36.5,4,1
2026-03-18 09:09:50,T10,36.6,4,1
2026-03-18 09:10:00,T10,36.6,4,1
2026-03-18 09:10:10,T10,36.7,4,1
2026-03-18 09:10:20,T10,36.7,4,1
2026-03-18 09:10:30,T10,36.7,4,1
2026-03-18 09:10:40,T10,36.8,4,1
2026-03-18 09:10:50,T10,36.8,4,1
2026-03-18 09:11:00,T10,36.9,4,1
2026-03-18 09:11:10,T10,37.0,4,1
2026-03-18 09:11:20,T10,36.8,4,1
2026-03-18 09:11:30,T10,36.9,4,1
2026-03-18 09:11:40,T10,37.0,4,1
2026-03-18 09:11:50,T10,37.1,4,1
2026-03-18 09:12:00,T10,37.1,4,1
2026-03-18 09:12:10,T10,37.1,4,1
2026-03-18 09:12:20,T10,37.1,4,1
2026-03-18 09:12:30,T10,37.2,4,1
2026-03-18 09:12:40,T10,37.5,4,1
2026-03-18 09:12:50,T10,37.5,4,1
2026-03-18 09:13:00,T10,37.3,4,1
2026-03-18 09:13:10,T10,37.4,4,1
2026-03-18 09:13:20,T10,37.3,4,1
2026-03-18 09:13:30,T10,37.3,4,1
